,cpu,mem
1360,100.85,20.16
1361,513.68,26.17
1362,513.68,26.17
1363,776.86,26.17
1364,776.86,26.17
1365,779.76,26.17
1366,779.76,26.17
1367,780.08,26.17
1368,780.08,26.17
1369,777.93,26.17
1370,777.93,26.17
1371,397.60,31.43
1372,397.60,31.43
1373,136.37,7.17
1374,136.37,7.17
1375,241.53,9.63
1376,241.53,9.63
1377,99.91,13.21
1378,99.91,13.21
1379,100.31,16.82
1380,100.31,16.82
1381,363.83,26.27
1382,363.83,26.27
1383,773.36,26.27
1384,773.36,26.27
1385,786.89,26.27
1386,786.89,26.27
1387,780.94,26.27
1388,780.94,26.27
1389,780.17,26.27
1390,780.17,26.27
1391,778.43,26.27
1392,778.43,26.27
1393,781.39,26.27
1394,781.39,26.27
1395,771.29,26.27
1396,771.29,26.27
1397,782.07,26.27
1398,782.07,26.27
1399,679.12,26.27
1400,679.12,26.27
1401,679.12,26.27
1402,115.51,34.59
1403,115.51,34.59
1404,102.39,34.60
1405,102.39,34.60
1406,99.97,16.76
1407,99.97,16.76
1408,100.72,20.55
1409,100.72,20.55
1410,200.48,29.52
1411,200.48,29.52
1412,780.06,29.52
1413,780.06,29.52
1414,781.13,29.52
1415,781.13,29.52
1416,781.05,29.52
1417,781.05,29.52
1418,775.98,29.52
1419,775.98,29.52
1420,783.34,29.52
1421,783.34,29.52
1422,777.98,29.52
1423,777.98,29.52
1424,576.84,36.14
1425,576.84,36.14
1426,100.04,36.15
1427,100.04,36.15
1428,264.08,4.06
1429,264.08,4.06
1430,100.14,10.58
1431,100.14,10.58
1432,100.32,14.29
1433,100.32,14.29
1434,305.69,23.15
1435,305.69,23.15
1436,776.26,23.15
1437,776.26,23.15
1438,781.42,23.15
1439,781.42,23.15
1440,773.40,23.15
1441,773.40,23.15
1442,782.97,23.15
1443,782.97,23.15
1444,778.92,23.15
1445,778.92,23.15
1446,781.53,23.15
1447,781.53,23.15
1448,779.21,23.15
1449,779.21,23.15
1450,458.88,30.43
1451,458.88,30.43
1452,458.88,30.43
1453,100.57,30.44
1454,100.57,30.44
1455,99.32,21.70
1456,99.32,21.70
1457,100.49,19.30
1458,100.49,19.30
1459,100.31,22.92
1460,100.31,22.92
1461,350.15,31.98
1462,350.15,31.98
1463,778.54,31.98
1464,778.54,31.98
1465,776.66,31.98
1466,776.66,31.98
1467,780.85,31.98
1468,780.85,31.98
1469,777.35,31.98
1470,777.35,31.98
1471,778.65,31.98
1472,778.65,31.98
1473,781.57,31.98
1474,781.57,31.98
1475,774.29,31.98
1476,774.29,31.98
1477,782.12,31.98
1478,782.12,31.98
1479,430.42,39.76
1480,430.42,39.76
1481,100.24,39.78
1482,100.24,39.78
1483,201.90,3.69
1484,201.90,3.69
1485,100.17,9.59
1486,100.17,9.59
1487,101.08,15.67
1488,101.08,15.67
1489,691.54,18.86
1490,691.54,18.86
1491,781.32,18.86
1492,781.32,18.86
1493,780.70,18.86
1494,780.70,18.86
1495,774.10,18.86
1496,774.10,18.86
1497,777.66,18.86
1498,777.66,18.86
1499,712.56,23.99
1500,712.56,23.99
1501,102.62,24.72
1502,102.62,24.72
1503,100.15,19.59
1504,100.15,19.59
1505,100.40,18.61
1506,100.40,18.61
1507,99.99,22.20
1508,99.99,22.20
1509,99.99,22.20
1510,174.90,33.22
1511,174.90,33.22
1512,781.24,33.22
1513,781.24,33.22
1514,778.69,33.22
1515,778.69,33.22
1516,779.98,33.22
1517,779.98,33.22
1518,775.85,33.22
1519,775.85,33.22
1520,780.83,33.22
1521,780.83,33.22
1522,777.59,33.22
1523,777.59,33.22
1524,777.85,33.22
1525,777.85,33.22
1526,782.60,33.22
1527,782.60,33.22
1528,778.23,33.22
1529,778.23,33.22
1530,779.68,33.22
1531,779.68,33.22
1532,271.50,41.79
1533,271.50,41.79
1534,101.01,41.87
1535,101.01,41.87
1536,101.16,10.67
1537,101.16,10.67
1538,329.44,6.75
1539,329.44,6.75
1540,101.43,9.98
1541,101.43,9.98
1542,458.88,15.64
1543,458.88,15.64
1544,782.38,15.64
1545,782.38,15.64
1546,774.74,15.64
1547,774.74,15.64
1548,779.84,15.64
1549,779.84,15.64
1550,655.27,20.21
1551,655.27,20.21
1552,655.27,20.21
1553,100.39,11.44
1554,100.39,11.44
1555,100.57,15.84
1556,100.57,15.84
1557,100.42,19.28
1558,100.42,19.28
1559,101.20,22.79
1560,101.20,22.79
1561,153.88,34.19
1562,153.88,34.19
1563,782.15,34.19
1564,782.15,34.19
1565,779.20,34.19
1566,779.20,34.19
1567,777.21,34.19
1568,777.21,34.19
1569,779.16,34.19
1570,779.16,34.19
1571,779.17,34.19
1572,779.17,34.19
1573,779.81,34.19
1574,779.81,34.19
1575,780.33,34.19
1576,780.33,34.19
1577,779.05,34.19
1578,779.05,34.19
1579,779.89,34.19
1580,779.89,34.19
1581,781.73,34.19
1582,781.73,34.19
1583,777.88,34.19
1584,777.88,34.19
1585,555.27,43.61
1586,555.27,43.61
1587,100.48,43.62
1588,100.48,43.62
1589,100.12,43.63
1590,100.12,43.63
1591,238.62,14.89
1592,238.62,14.89
1593,569.37,4.64
1594,569.37,4.64
1595,100.13,8.86
1596,100.13,8.86
1597,639.48,12.39
1598,639.48,12.39
1599,778.85,12.39
1600,778.85,12.39
1601,656.67,15.61
1602,656.67,15.61
1603,100.35,12.45
1604,100.35,12.45
1605,100.99,15.92
1606,100.99,15.92
1607,100.99,15.92
1608,100.37,19.42
1609,100.37,19.42
1610,100.84,22.90
1611,100.84,22.90
1612,364.78,33.42
1613,364.78,33.42
1614,778.79,33.42
1615,778.79,33.42
1616,778.52,33.42
1617,778.52,33.42
1618,779.89,33.42
1619,779.89,33.42
1620,776.27,33.42
1621,776.27,33.42
1622,782.70,33.42
1623,782.70,33.42
1624,780.82,33.42
1625,780.82,33.42
1626,779.14,33.42
1627,779.14,33.42
1628,781.27,33.42
1629,781.27,33.42
1630,778.76,33.42
1631,778.76,33.42
1632,780.14,33.42
1633,780.14,33.42
1634,776.27,33.42
1635,776.27,33.42
1636,298.74,43.02
1637,298.74,43.02
1638,100.31,43.04
1639,100.31,43.04
1640,100.39,21.04
1641,100.39,21.04
1642,148.77,18.42
1643,148.77,18.42
1644,778.37,18.42
1645,778.37,18.42
1646,758.36,20.93
1647,758.36,20.93
1648,108.76,6.79
1649,108.76,6.79
1650,537.85,9.89
1651,537.85,9.89
1652,659.10,11.93
1653,659.10,11.93
1654,100.61,13.09
1655,100.61,13.09
1656,100.24,15.72
1657,100.24,15.72
1658,100.97,19.21
1659,100.97,19.21
1660,100.43,23.42
1661,100.43,23.42
1662,551.09,32.22
1663,551.09,32.22
1664,551.09,32.22
1665,780.49,32.22
1666,780.49,32.22
1667,778.74,32.22
1668,778.74,32.22
1669,779.62,32.22
1670,779.62,32.22
1671,778.34,32.22
1672,778.34,32.22
1673,779.58,32.22
1674,779.58,32.22
1675,776.46,32.22
1676,776.46,32.22
1677,776.26,32.22
1678,776.26,32.22
1679,778.16,32.22
1680,778.16,32.22
1681,779.27,32.22
1682,779.27,32.22
1683,779.56,32.22
1684,779.56,32.22
1685,777.57,32.22
1686,777.57,32.22
1687,384.70,41.82
1688,384.70,41.82
1689,100.74,41.83
1690,100.74,41.83
1691,100.57,41.85
1692,100.57,41.85
1693,99.77,16.17
1694,99.77,16.17
1695,263.38,22.38
1696,263.38,22.38
1697,778.69,22.38
1698,778.69,22.38
1699,779.31,22.38
1700,779.31,22.38
1701,762.55,22.38
1702,762.55,22.38
1703,132.71,9.65
1704,132.71,9.65
1705,531.77,8.24
1706,531.77,8.24
1707,137.31,11.06
1708,137.31,11.06
1709,100.86,14.49
1710,100.86,14.49
1711,100.69,17.97
1712,100.69,17.97
1713,100.37,25.83
1714,100.37,25.83
1715,100.37,25.83
1716,672.14,30.08
1717,672.14,30.08
1718,779.03,30.08
1719,779.03,30.08
1720,780.60,30.08
1721,780.60,30.08
1722,781.82,30.08
1723,781.82,30.08
1724,775.79,30.08
1725,775.79,30.08
1726,775.02,30.08
1727,775.02,30.08
1728,779.20,30.08
1729,779.20,30.08
1730,778.33,30.08
1731,778.33,30.08
1732,776.34,30.08
1733,776.34,30.08
1734,781.48,30.08
1735,781.48,30.08
1736,774.16,30.08
1737,774.16,30.08
1738,435.89,39.31
1739,435.89,39.31
1740,100.47,39.32
1741,100.47,39.32
1742,100.71,39.34
1743,100.71,39.34
1744,99.62,17.24
1745,99.62,17.24
1746,100.43,22.88
1747,100.43,22.88
1748,672.77,25.93
1749,672.77,25.93
1750,778.81,25.93
1751,778.81,25.93
1752,779.39,25.93
1753,779.39,25.93
1754,777.39,25.93
1755,777.39,25.93
1756,780.23,25.93
1757,780.23,25.93
1758,302.44,31.06
1759,302.44,31.06
1760,251.23,7.12
1761,251.23,7.12
1762,112.47,10.17
1763,112.47,10.17
1764,100.35,13.74
1765,100.35,13.74
1766,100.56,17.34
1767,100.56,17.34
1768,456.79,26.29
1769,456.79,26.29
1770,456.79,26.29
1771,779.72,26.29
1772,779.72,26.29
1773,777.77,26.29
1774,777.77,26.29
1775,778.73,26.29
1776,778.73,26.29
1777,777.21,26.29
1778,777.21,26.29
1779,782.12,26.29
1780,782.12,26.29
1781,780.49,26.29
1782,780.49,26.29
1783,778.28,26.29
1784,778.28,26.29
1785,771.48,26.29
1786,771.48,26.29
1787,784.09,26.29
1788,784.09,26.29
1789,464.12,34.61
1790,464.12,34.61
1791,100.48,34.62
1792,100.48,34.62
1793,100.02,18.19
1794,100.02,18.19
1795,100.35,17.46
1796,100.35,17.46
1797,99.85,21.10
1798,99.85,21.10
1799,345.10,29.06
1800,345.10,29.06
1801,777.53,29.06
1802,777.53,29.06
1803,779.99,29.06
1804,779.99,29.06
1805,778.17,29.06
1806,778.17,29.06
1807,778.07,29.06
1808,778.07,29.06
1809,777.57,29.06
1810,777.57,29.06
1811,780.99,29.06
1812,780.99,29.06
1813,406.67,35.53
1814,406.67,35.53
1815,100.58,35.54
1816,100.58,35.54
1817,234.42,8.67
1818,234.42,8.67
1819,100.09,12.34
1820,100.09,12.34
1821,100.71,16.44
1822,100.71,16.44
1823,606.41,23.17
1824,606.41,23.17
1825,776.14,23.17
1826,776.14,23.17
1827,783.11,23.17
1828,783.11,23.17
1829,783.11,23.17
1830,779.87,23.17
1831,779.87,23.17
1832,777.32,23.17
1833,777.32,23.17
1834,780.31,23.17
1835,780.31,23.17
1836,775.52,23.17
1837,775.52,23.17
1838,669.13,28.68
1839,669.13,28.68
1840,102.09,30.46
1841,102.09,30.46
1842,99.87,18.36
1843,99.87,18.36
1844,100.51,17.97
1845,100.51,17.97
1846,101.00,21.55
1847,101.00,21.55
1848,163.79,31.48
1849,163.79,31.48
1850,777.82,31.48
1851,777.82,31.48
1852,779.72,31.48
1853,779.72,31.48
1854,780.28,31.48
1855,780.28,31.48
1856,778.30,31.48
1857,778.30,31.48
1858,780.99,31.48
1859,780.99,31.48
1860,779.02,31.48
1861,779.02,31.48
1862,777.47,31.48
1863,777.47,31.48
1864,780.14,31.48
1865,780.14,31.48
1866,178.85,39.10
1867,178.85,39.10
1868,100.20,39.11
1869,100.20,39.11
1870,199.55,7.74
1871,199.55,7.74
1872,100.39,11.57
1873,100.39,11.57
1874,303.28,19.33
1875,303.28,19.33
1876,778.36,19.33
1877,778.36,19.33
1878,776.99,19.33
1879,776.99,19.33
1880,782.85,19.33
1881,782.85,19.33
1882,779.60,19.33
1883,779.60,19.33
1884,776.16,19.33
1885,776.16,19.33
1886,776.16,19.33
1887,702.72,25.32
1888,702.72,25.32
1889,100.38,25.34
1890,100.38,25.34
1891,100.03,20.44
1892,100.03,20.44
1893,100.83,18.96
1894,100.83,18.96
1895,100.47,22.58
1896,100.47,22.58
1897,156.96,33.39
1898,156.96,33.39
1899,779.29,33.39
1900,779.29,33.39
1901,781.24,33.39
1902,781.24,33.39
1903,778.14,33.39
1904,778.14,33.39
1905,781.10,33.39
1906,781.10,33.39
1907,777.98,33.39
1908,777.98,33.39
1909,773.77,33.39
1910,773.77,33.39
1911,779.79,33.39
1912,779.79,33.39
1913,779.17,33.39
1914,779.17,33.39
1915,779.79,33.39
1916,779.79,33.39
1917,753.31,33.39
1918,753.31,33.39
1919,187.86,41.97
1920,187.86,41.97
1921,99.62,42.06
1922,99.62,42.06
1923,305.39,12.20
1924,305.39,12.20
1925,127.61,8.21
1926,127.61,8.21
1927,159.05,15.61
1928,159.05,15.61
1929,159.05,15.61
1930,776.27,15.61
1931,776.27,15.61
1932,782.46,15.61
1933,782.46,15.61
1934,779.78,15.61
1935,779.78,15.61
1936,715.97,18.09
1937,715.97,18.09
1938,106.82,20.20
1939,106.82,20.20
1940,100.72,15.34
1941,100.72,15.34
1942,99.99,18.82
1943,99.99,18.82
1944,101.08,22.34
1945,101.08,22.34
1946,99.75,33.19
1947,99.75,33.19
1948,742.40,34.21
1949,742.40,34.21
1950,777.64,34.21
1951,777.64,34.21
1952,781.69,34.21
1953,781.69,34.21
1954,779.32,34.21
1955,779.32,34.21
1956,776.56,34.21
1957,776.56,34.21
1958,780.52,34.21
1959,780.52,34.21
1960,778.93,34.21
1961,778.93,34.21
1962,781.43,34.21
1963,781.43,34.21
1964,780.45,34.21
1965,780.45,34.21
1966,773.84,34.21
1967,773.84,34.21
1968,776.05,34.21
1969,776.05,34.21
1970,464.01,43.63
1971,464.01,43.63
1972,100.58,43.65
1973,100.58,43.65
1974,100.59,43.65
1975,100.59,43.65
1976,336.69,14.91
1977,336.69,14.91
1978,475.13,5.51
1979,475.13,5.51
1980,100.26,9.16
1981,100.26,9.16
1982,638.30,12.75
1983,638.30,12.75
1984,638.30,12.75
1985,775.63,12.75
1986,775.63,12.75
1987,778.81,12.75
1988,778.81,12.75
1989,187.44,9.31
1990,187.44,9.31
1991,100.43,14.91
1992,100.43,14.91
1993,100.54,18.34
1994,100.54,18.34
1995,100.46,21.79
1996,100.46,21.79
1997,155.89,33.55
1998,155.89,33.55
1999,782.78,33.55
2000,782.78,33.55
2001,777.48,33.55
2002,777.48,33.55
2003,780.16,33.55
2004,780.16,33.55
2005,784.68,33.55
2006,784.68,33.55
2007,779.45,33.55
2008,779.45,33.55
2009,776.89,33.55
2010,776.89,33.55
2011,780.18,33.55
2012,780.18,33.55
2013,780.98,33.55
2014,780.98,33.55
2015,781.50,33.55
2016,781.50,33.55
2017,781.02,33.55
2018,781.02,33.55
2019,777.29,33.55
2020,777.29,33.55
2021,715.07,33.55
2022,715.07,33.55
2023,151.09,43.16
2024,151.09,43.16
2025,151.09,43.16
2026,100.33,43.18
2027,100.33,43.18
2028,100.01,13.77
2029,100.01,13.77
2030,378.61,18.16
2031,378.61,18.16
2032,779.57,18.16
2033,779.57,18.16
2034,315.46,7.63
2035,315.46,7.63
2036,324.51,9.82
2037,324.51,9.82
2038,779.93,9.82
2039,779.93,9.82
2040,160.35,10.41
2041,160.35,10.41
2042,99.92,14.83
2043,99.92,14.83
2044,100.79,18.30
2045,100.79,18.30
2046,100.59,21.77
2047,100.59,21.77
2048,370.54,32.24
2049,370.54,32.24
2050,780.12,32.24
2051,780.12,32.24
2052,779.79,32.24
2053,779.79,32.24
2054,777.20,32.24
2055,777.20,32.24
2056,782.08,32.24
2057,782.08,32.24
2058,777.63,32.24
2059,777.63,32.24
2060,780.69,32.24
2061,780.69,32.24
2062,780.70,32.24
2063,780.70,32.24
2064,778.19,32.24
2065,778.19,32.24
2066,778.87,32.24
2067,778.87,32.24
2068,777.81,32.24
2069,777.81,32.24
2070,783.27,32.24
2071,783.27,32.24
2072,360.64,41.86
2073,360.64,41.86
2074,100.53,41.87
2075,100.53,41.87
2076,100.35,35.19
2077,100.35,35.19
2078,99.79,16.93
2079,99.79,16.93
2080,446.59,22.04
2081,446.59,22.04
2082,781.18,22.04
2083,781.18,22.04
2084,781.18,22.04
2085,781.10,22.04
2086,781.10,22.04
2087,542.34,25.72
2088,542.34,25.72
2089,166.64,8.14
2090,166.64,8.14
2091,471.02,5.48
2092,471.02,5.48
2093,100.59,12.61
2094,100.59,12.61
2095,99.84,16.08
2096,99.84,16.08
2097,100.48,19.59
2098,100.48,19.59
2099,294.08,30.10
2100,294.08,30.10
2101,776.62,30.10
2102,776.62,30.10
2103,780.98,30.10
2104,780.98,30.10
2105,783.20,30.10
2106,783.20,30.10
2107,783.48,30.10
2108,783.48,30.10
2109,779.30,30.10
2110,779.30,30.10
2111,781.83,30.10
2112,781.83,30.10
2113,773.60,30.10
2114,773.60,30.10
2115,780.15,30.10
2116,780.15,30.10
2117,778.20,30.10
2118,778.20,30.10
2119,781.42,30.10
2120,781.42,30.10
2121,535.25,39.35
2122,535.25,39.35
2123,100.45,39.35
2124,100.45,39.35
2125,100.08,39.36
2126,100.08,39.36
2127,100.60,16.44
2128,100.60,16.44
2129,100.82,20.29
2130,100.82,20.29
2131,561.28,25.95
2132,561.28,25.95
2133,774.77,25.95
2134,774.77,25.95
2135,779.65,25.95
2136,779.65,25.95
2137,782.16,25.95
2138,782.16,25.95
2139,778.62,25.95
2140,778.62,25.95
2141,227.76,31.08
2142,227.76,31.08
2143,227.76,31.08
2144,261.50,7.58
2145,261.50,7.58
2146,108.26,10.64
2147,108.26,10.64
2148,100.42,14.16
2149,100.42,14.16
2150,100.38,17.76
2151,100.38,17.76
2152,387.10,27.22
2153,387.10,27.22
2154,782.96,27.22
2155,782.96,27.22
2156,774.17,27.22
2157,774.17,27.22
2158,778.93,27.22
2159,778.93,27.22
2160,778.43,27.22
2161,778.43,27.22
2162,777.72,27.22
2163,777.72,27.22
2164,780.01,27.22
2165,780.01,27.22
2166,778.36,27.22
2167,778.36,27.22
2168,779.64,27.22
2169,779.64,27.22
2170,781.72,27.22
2171,781.72,27.22
2172,482.59,35.73
2173,482.59,35.73
2174,99.48,35.73
2175,99.48,35.73
2176,101.10,18.84
2177,101.10,18.84
2178,100.19,17.74
2179,100.19,17.74
2180,100.44,21.34
2181,100.44,21.34
2182,349.28,29.24
2183,349.28,29.24
2184,776.34,29.24
2185,776.34,29.24
2186,780.42,29.24
2187,780.42,29.24
2188,777.61,29.24
2189,777.61,29.24
2190,778.21,29.24
2191,778.21,29.24
2192,778.11,29.24
2193,778.11,29.24
2194,781.11,29.24
2195,781.11,29.24
2196,384.77,35.71
2197,384.77,35.71
2198,100.19,34.61
2199,100.19,34.61
2200,203.69,9.09
2201,203.69,9.09
2202,203.69,9.09
2203,100.19,12.75
2204,100.19,12.75
2205,100.12,20.00
2206,100.12,20.00
2207,685.41,23.17
2208,685.41,23.17
2209,779.82,23.17
2210,779.82,23.17
2211,782.66,23.17
2212,782.66,23.17
2213,780.22,23.17
2214,780.22,23.17
2215,776.09,23.17
2216,776.09,23.17
2217,780.86,23.17
2218,780.86,23.17
2219,778.66,23.17
2220,778.66,23.17
2221,721.47,26.63
2222,721.47,26.63
2223,108.04,30.46
2224,108.04,30.46
2225,99.89,18.03
2226,99.89,18.03
2227,100.93,17.79
2228,100.93,17.79
2229,100.03,21.42
2230,100.03,21.42
2231,125.45,31.48
2232,125.45,31.48
2233,776.97,31.48
2234,776.97,31.48
2235,773.07,31.48
2236,773.07,31.48
2237,778.17,31.48
2238,778.17,31.48
2239,779.22,31.48
2240,779.22,31.48
2241,775.28,31.48
2242,775.28,31.48
2243,782.88,31.48
2244,782.88,31.48
2245,778.25,31.48
2246,778.25,31.48
2247,778.25,31.48
2248,773.29,31.48
2249,773.29,31.48
2250,283.94,39.09
2251,283.94,39.09
2252,99.98,39.11
2253,99.98,39.11
2254,214.31,6.77
2255,214.31,6.77
2256,100.02,10.91
2257,100.02,10.91
2258,133.98,19.79
2259,133.98,19.79
2260,780.70,19.79
2261,780.70,19.79
2262,777.47,19.79
2263,777.47,19.79
2264,779.00,19.79
2265,779.00,19.79
2266,776.85,19.79
2267,776.85,19.79
2268,781.61,19.79
2269,781.61,19.79
2270,775.90,19.79
2271,775.90,19.79
2272,376.14,25.94
2273,376.14,25.94
2274,100.33,14.34
2275,100.33,14.34
2276,100.76,16.94
2277,100.76,16.94
2278,100.36,20.52
2279,100.36,20.52
2280,100.46,24.10
2281,100.46,24.10
2282,397.87,33.55
2283,397.87,33.55
2284,781.44,33.55
2285,781.44,33.55
2286,781.02,33.55
2287,781.02,33.55
2288,778.53,33.55
2289,778.53,33.55
2290,781.11,33.55
2291,781.11,33.55
2292,775.36,33.55
2293,775.36,33.55
2294,778.94,33.55
2295,778.94,33.55
2296,780.01,33.55
2297,780.01,33.55
2298,780.01,33.55
2299,780.19,33.55
2300,780.19,33.55
2301,782.02,33.55
2302,782.02,33.55
2303,692.15,41.67
2304,692.15,41.67
2305,100.54,41.95
2306,100.54,41.95
2307,100.25,42.23
2308,100.25,42.23
2309,308.65,4.94
2310,308.65,4.94
2311,99.96,9.60
2312,99.96,9.60
2313,377.86,15.97
2314,377.86,15.97
2315,777.02,15.97
2316,777.02,15.97
2317,777.87,15.97
2318,777.87,15.97
2319,778.36,15.97
2320,778.36,15.97
2321,705.25,15.97
2322,705.25,15.97
2323,117.87,20.69
2324,117.87,20.69
2325,100.62,19.37
2326,100.62,19.37
2327,99.76,18.65
2328,99.76,18.65
2329,100.72,22.13
2330,100.72,22.13
2331,99.98,30.92
2332,99.98,30.92
2333,689.82,34.34
2334,689.82,34.34
2335,780.80,34.34
2336,780.80,34.34
2337,782.11,34.35
2338,782.11,34.35
2339,777.67,34.35
2340,777.67,34.35
2341,779.90,34.35
2342,779.90,34.35
2343,779.61,34.35
2344,779.61,34.35
2345,779.37,34.35
2346,779.37,34.35
2347,771.05,34.35
2348,771.05,34.35
2349,783.76,34.34
2350,783.76,34.34
2351,780.27,34.34
2352,780.27,34.34
2353,780.27,34.34
2354,782.67,34.34
2355,782.67,34.34
2356,358.54,43.59
2357,358.54,43.59
2358,100.59,43.70
2359,100.59,43.70
2360,100.50,26.92
2361,100.50,26.92
2362,414.49,14.69
2363,414.49,14.69
2364,392.40,7.27
2365,392.40,7.27
2366,113.53,12.67
2367,113.53,12.67
2368,700.32,12.67
2369,700.32,12.67
2370,778.54,12.67
2371,778.54,12.67
2372,707.08,16.01
2373,707.08,16.01
2374,100.56,11.44
2375,100.56,11.44
2376,100.25,15.60
2377,100.25,15.60
2378,100.57,19.06
2379,100.57,19.06
2380,100.33,22.55
2381,100.33,22.55
2382,268.47,33.55
2383,268.47,33.55
2384,778.09,33.55
2385,778.09,33.55
2386,776.81,33.55
2387,776.81,33.55
2388,784.54,33.55
2389,784.54,33.55
2390,777.27,33.55
2391,777.27,33.55
2392,777.50,33.55
2393,777.50,33.55
2394,777.19,33.55
2395,777.19,33.55
2396,780.68,33.55
2397,780.68,33.55
2398,779.98,33.55
2399,779.98,33.55
2400,773.85,33.55
2401,773.85,33.55
2402,782.69,33.55
2403,782.69,33.55
2404,781.70,33.55
2405,781.70,33.55
2406,391.67,43.15
2407,391.67,43.15
2408,100.20,43.17
2409,100.20,43.17
2410,100.20,43.17
2411,99.98,43.18
2412,99.98,43.18
2413,100.32,15.33
2414,100.32,15.33
2415,639.26,18.15
2416,639.26,18.15
2417,777.36,18.15
2418,777.36,18.15
2419,155.55,6.42
2420,155.55,6.42
2421,451.60,10.09
2422,451.60,10.09
2423,743.18,12.19
2424,743.18,12.19
2425,100.41,11.36
2426,100.41,11.36
2427,100.84,15.23
2428,100.84,15.23
2429,100.69,18.68
2430,100.69,18.68
2431,100.62,22.16
2432,100.62,22.16
2433,394.02,32.33
2434,394.02,32.33
2435,780.96,32.33
2436,780.96,32.33
2437,779.79,32.33
2438,779.79,32.33
2439,782.29,32.33
2440,782.29,32.33
2441,780.08,32.33
2442,780.08,32.33
2443,775.21,32.33
2444,775.21,32.33
2445,781.01,32.33
2446,781.01,32.33
2447,772.83,32.33
2448,772.83,32.33
2449,777.79,32.33
2450,777.79,32.33
2451,781.39,32.33
2452,781.39,32.33
2453,781.02,32.33
2454,781.02,32.33
2455,752.01,32.33
2456,752.01,32.33
2457,164.88,41.94
2458,164.88,41.94
2459,100.15,41.95
2460,100.15,41.95
2461,99.86,23.18
2462,99.86,23.18
2463,100.69,18.07
2464,100.69,18.07
2465,671.73,21.68
2466,671.73,21.68
2467,671.73,21.68
2468,780.21,21.68
2469,780.21,21.68
2470,776.01,21.68
2471,776.01,21.68
2472,186.15,9.41
2473,186.15,9.41
2474,540.22,8.22
2475,540.22,8.22
2476,162.83,10.90
2477,162.83,10.90
2478,100.31,14.48
2479,100.31,14.48
2480,100.20,17.97
2481,100.20,17.97
2482,100.19,25.67
2483,100.19,25.67
2484,633.90,30.17
2485,633.90,30.17
2486,780.93,30.17
2487,780.93,30.17
2488,777.34,30.17
2489,777.34,30.17
2490,781.96,30.17
2491,781.96,30.17
2492,778.34,30.17
2493,778.34,30.17
2494,779.33,30.17
2495,779.33,30.17
2496,780.04,30.17
2497,780.04,30.17
2498,776.12,30.17
2499,776.12,30.17
2500,780.78,30.17
2501,780.78,30.17
2502,777.71,30.17
2503,777.71,30.17
2504,771.56,30.17
2505,771.56,30.17
2506,181.87,39.40
2507,181.87,39.40
2508,100.20,39.41
2509,100.20,39.41
2510,99.94,24.28
2511,99.94,24.28
2512,100.12,19.21
2513,100.12,19.21
2514,425.18,25.53
2515,425.18,25.53
2516,783.02,25.53
2517,783.02,25.53
2518,780.52,25.53
2519,780.52,25.53
2520,774.80,25.53
2521,774.80,25.53
2522,774.80,25.53
2523,779.43,25.53
2524,779.43,25.53
2525,204.43,30.52
2526,204.43,30.52
2527,281.25,3.45
2528,281.25,3.45
2529,100.39,11.36
2530,100.39,11.36
2531,100.13,14.92
2532,100.13,14.92
2533,100.54,18.47
2534,100.54,18.47
2535,516.94,27.26
2536,516.94,27.26
2537,782.19,27.26
2538,782.19,27.26
2539,777.28,27.26
2540,777.28,27.26
2541,778.92,27.26
2542,778.92,27.26
2543,779.29,27.26
2544,779.29,27.26
2545,779.72,27.26
2546,779.72,27.26
2547,780.46,27.26
2548,780.46,27.26
2549,779.94,27.26
2550,779.94,27.26
2551,777.44,27.26
2552,777.44,27.26
2553,770.59,27.26
2554,770.59,27.26
2555,207.52,35.75
2556,207.52,35.75
2557,100.29,35.77
2558,100.29,35.77
2559,99.75,22.96
2560,99.75,22.96
2561,100.33,19.26
2562,100.33,19.26
2563,100.32,26.82
2564,100.32,26.82
2565,729.56,28.77
2566,729.56,28.77
2567,776.34,28.77
2568,776.34,28.77
2569,776.42,28.77
2570,776.42,28.77
2571,781.44,28.77
2572,781.44,28.77
2573,779.25,28.77
2574,779.25,28.77
